,application_id,candidate_titles,cos_sim_score,filtered_candidate_briefs,percentiles,candidate_country,id,status,application_stage,job_id
1205,1021471,"['Projects Accountant', 'Sub-Regional Finance & Administration Officer', 'Finance & Administration Manager', 'Finance and Investments Manager']",0.372498601675033,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'General Manager'}",REJECT_20_TO_50,KE,1021471,ACTIVE,CONTACTED,1000171.0
1206,1021474,['Software Engineer'],0.49305436015129,"{'data': {'extra': None, 'state': None, 'country': 'MX'}, 'most_recent_title': 'Cofundador y actual CEO'}",ACCEPT_70_TO_100,MX,1021474,CLOSED,SCREENING,1000173.0
1207,1021430,"['junior auditor', 'finance officer']",0.449615806341171,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Programmer/Android Developer'}",REJECT_50_TO_70,KE,1021430,CLOSED,SCREENING,1000189.0
1208,1021432,"['Customer Service Executive', 'Head of Human Resources', 'Operations Specialist']",0.345449060201644,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'junior auditor'}",REJECT_BOTTOM_20,KE,1021432,CLOSED,SCREENING,1000186.0
1209,1021437,"[' IT Support', 'Data Analyst', 'Business Data Analyst Intern', 'Data Analyst', 'Data Scientist', 'Data Engineer']",0.150122344493865,"{'data': {'extra': None, 'state': 'Haryana', 'country': 'IN'}, 'most_recent_title': 'Senior Associate consultant'}",REJECT_BOTTOM_20,IN,1021437,ACTIVE,CONTACTED,1000095.0
1210,1021441,"['Analytical Consultant', 'Data Scientist', 'Data Scientist', 'Data Scientist']",0.254304200410842,"{'data': {'extra': None, 'state': 'Gauteng', 'country': 'ZA'}, 'most_recent_title': 'Human Resources Administrator'}",REJECT_20_TO_50,ZA,1021441,CLOSED,CONTACTED,1000172.0
1211,1021451,['sme account executive'],0.259032547473907,"{'data': {'extra': None, 'state': 'Nairobi County', 'country': 'KE'}, 'most_recent_title': 'Assistant Treasury Accountant'}",REJECT_20_TO_50,KE,1021451,CLOSED,SCREENING,1000169.0
1212,1021470,"['Human Resources Officer', 'HR Manager', 'Director', 'Sales Representative', 'General Manager']",0.233093172311782,"{'data': {'extra': None, 'state': None, 'country': 'MW'}, 'most_recent_title': 'Community Development Specialist / Consultant'}",REJECT_20_TO_50,MW,1021470,ACTIVE,CONTACTED,1000187.0
1213,1016881,"['marketing executive', 'administrative assistant', 'investor relations officer']",0.21142466366291,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Senior Technical Consultant'}",REJECT_20_TO_50,KE,1016881,CLOSED,SCREENING,1000162.0
1214,1021439,"['Creative', 'Credit Officer', 'Credit Risk and Recovery Officer', 'Credit Administrator', 'Head of Policy & Compliance']",0.628642678260803,"{'data': {'extra': None, 'state': 'Maharashtra', 'country': 'IN'}, 'most_recent_title': 'Commercial trainee'}",ACCEPT_70_TO_100,IN,1021439,ACTIVE,SCREENING,1000151.0
1215,1021442,['Business Development Manager'],0.329290747642517,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Assistant Internal Auditor and Financial Controller'}",REJECT_50_TO_70,KE,1021442,CLOSED,SCREENING,1000187.0
1216,1021447,"['Senior DevSecOps Engineer', 'AWS Junior Architect ', 'Sr. DevOps Engineer', 'DevOps Engineer', 'DevSecOps Infrastructure Engineer']",0.562319040298461,"{'data': {'extra': None, 'state': 'Edo State', 'country': 'NG'}, 'most_recent_title': 'High School Science Teacher'}",ACCEPT_70_TO_100,NG,1021447,ACTIVE,SCREENING,1000185.0
1217,1021453,"['Marketing Team', 'After Sales Service Specialist', 'Customer Support Specialist', 'Associate Lead inbound/Outbound channel ', 'Demand Planner/Account Management ']",0.171174317598342,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Co-Founder & C.T.O'}",REJECT_BOTTOM_20,KE,1021453,CLOSED,SCREENING,1000169.0
1218,1021459,"['dealing with the public', 'Customer Service Manager', 'Relationship Manager', 'Relationship Manager', 'Team lead liability Generation Manager ', 'EF SET CERTIFICATION ']",0.257002592086792,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'syngenta business service accountant'}",REJECT_20_TO_50,KE,1021459,CLOSED,SCREENING,1000169.0
1219,1021464,"['Intern', 'Executive Assistant', 'Administrative Assistant', 'Supply Chain Officer']",0.246344417333602,"{'data': {'extra': None, 'state': 'Nairobi County', 'country': 'KE'}, 'most_recent_title': 'Accounting Assistant'}",REJECT_20_TO_50,KE,1021464,ACTIVE,CONTACTED,1000169.0
1220,1021468,"['human resources intern', 'human resources coordinator', 'human resources coordinator', 'manager: outsourced human resources service']",0.6184057593345641,"{'data': {'extra': None, 'state': 'tamil nadu', 'country': 'IN'}, 'most_recent_title': 'manager'}",ACCEPT_70_TO_100,IN,1021468,ACTIVE,CONTACTED,1000186.0
1221,1021461,"['INSTRUMENTS ENGINEER.', 'Technical Project Manager', 'Project Planner', 'Logistics Manager', 'Program Manager']",0.534481763839721,"{'data': {'extra': None, 'state': None, 'country': 'NG'}, 'most_recent_title': 'Mechinist'}",ACCEPT_70_TO_100,NG,1021461,CLOSED,SCREENING,1000118.0
1222,1021479,"['Junior Automotive Technician', 'Marketing Manager', 'Senior Sales Consultant', 'Managing Director', 'Commercial Relationship Manager', 'Business Development Consultant', 'Sales Leader']",0.303154319524765,"{'data': {'extra': None, 'state': 'Western Cape', 'country': 'ZA'}, 'most_recent_title': 'Recruitment Officer'}",REJECT_20_TO_50,ZA,1021479,CLOSED,SCREENING,1000187.0
1223,1019979,"['Medical Laboratory Assistant', 'Data Analyst', 'Data Science Intern']",0.249764800071716,"{'data': {'extra': None, 'state': 'Greater Accra Region', 'country': 'GH'}, 'most_recent_title': 'Credit Analyst / Risk officer '}",ACCEPT_70_TO_100,GH,1019979,ACTIVE,SCREENING,1000182.0
1224,1021457,"['Team Lead, Customer Service & Transactions', 'Head, Customer Service & Transactions', 'Relationship Manager', 'Relationship Management Officer/Team Lead- Business Development', 'Business Dev & Relationship Manager - MFBs & OFIs']",0.250600427389144,"{'data': {'extra': None, 'state': None, 'country': 'NG'}, 'most_recent_title': None}",REJECT_20_TO_50,NG,1021457,CLOSED,SCREENING,1000169.0
1225,1021458,"['Territory Expansion Manager', 'Sales Manager', 'Business Development Manager', 'Account Manager', 'Account Manager']",0.246323347091674,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Technician'}",REJECT_20_TO_50,KE,1021458,ACTIVE,CONTACTED,1000169.0
1226,1021467,"['Business Development Executive', 'New Business Executive', 'Marketing Assistant', 'Below the Line Marketing', 'Brand and Marketing Manager', 'Marketing Lead(Research,Strategy and Business Development)', 'Head Of Marketing', 'Commercial Development Director']",0.302484989166259,"{'data': {'extra': None, 'state': None, 'country': 'IN'}, 'most_recent_title': 'Assistant Manager'}",ACCEPT_70_TO_100,IN,1021467,ACTIVE,SCREENING,1000107.0
1227,1021469,"['Accounts Clerk', 'ACCOUNTS AND ADMIN ASSISTANT', 'Accountant', 'Accountant', 'General Accountant']",0.443652391433715,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'attachee'}",REJECT_20_TO_50,KE,1021469,ACTIVE,CONTACTED,1000181.0
1228,1021472,"['Sales Representative', 'Call Center Manager', 'Direct Sales Supervisor', 'Sales Supervisor', 'Regional Sales Manager']",0.5464316010475151,"{'data': {'extra': None, 'state': None, 'country': 'RW'}, 'most_recent_title': 'Operations Intern'}",ACCEPT_70_TO_100,RW,1021472,CLOSED,SCREENING,1000187.0
1229,1021476,"['Accountant', 'Accounts Payable Accountant', 'HR, Accounts Payable and Receivable Specialist ', 'Finance Manager']",0.454005926847457,"{'data': {'extra': None, 'state': 'Maharashtra', 'country': 'IN'}, 'most_recent_title': 'Engineer-Purchase'}",ACCEPT_70_TO_100,IN,1021476,ACTIVE,CONTACTED,1000189.0
1230,1021477,"['sales and marketing intern', 'marketing assistant', 'accounts assistant']",0.381073534488678,"{'data': {'extra': None, 'state': 'western cape', 'country': 'ZA'}, 'most_recent_title': 'specialist buyer'}",REJECT_20_TO_50,ZA,1021477,ACTIVE,INTERVIEWING,1000189.0
1231,1021478,['internship in finance'],0.284736335277557,"{'data': {'extra': None, 'state': 'Federal Capital Territory', 'country': 'NG'}, 'most_recent_title': 'Lead Community Manager'}",REJECT_BOTTOM_20,NG,1021478,ACTIVE,CONTACTED,1000189.0
1232,1021462,"['Ground Operations Assistant ', 'Client Relationship Manager', 'Operations Assistant', 'Operations Manager', 'Sales Operations Specialist', 'Account Manager Team Lead', 'Operations Analyst', 'Co-Founder']",0.241105943918228,"{'data': {'extra': None, 'state': None, 'country': 'GH'}, 'most_recent_title': 'Quality Assurance Officer'}",REJECT_20_TO_50,GH,1021462,ACTIVE,CONTACTED,1000169.0
1233,1021473,"['Science Teacher', 'Davis Projects for Peace Fellow', 'Data Analyst', 'Circulation Desk Student Supervisor - Miller Library ', 'Business Success Fellow', 'Watson Fellow', 'Kapsigot Classroom Project', 'Kenya Field Staff Management Specialist (Strategy and Research)', 'Execution Specialist ', 'Kenya Tree Team Associate', 'Kenya Tree Team Lead']",0.31825378537178,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'HR & Payroll Officer'}",REJECT_50_TO_70,KE,1021473,ACTIVE,CONTACTED,1000138.0
1234,1017369,"['IT Personel', 'IT Support Specialist/ Customer Support', 'Senior IT Technical Support Engineer', 'Team Lead IT Technical Support/Service Delivery']",0.265808165073394,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Software Engineer'}",REJECT_20_TO_50,KE,1017369,ACTIVE,SCREENING,1000157.0
1235,1021493,"['Accountant and Administration Assisatant', 'Accountant', 'Accountant and Operations Manager ', 'Accounts Receivable Accountant']",0.39920437335968,"{'data': {'extra': None, 'state': None, 'country': 'NG'}, 'most_recent_title': 'IT Support'}",REJECT_20_TO_50,NG,1021493,ACTIVE,CONTACTED,1000189.0
1236,1021502,['Chief Accountant'],0.483877301216125,"{'data': {'extra': None, 'state': 'Texas', 'country': 'US'}, 'most_recent_title': 'Design Intern - Baylor Athletics'}",REJECT_50_TO_70,US,1021502,ACTIVE,CONTACTED,1000181.0
1237,1019988,"['Industrial Trainee', 'Sales Assistant', 'NYSC - Quality control', 'Physics Educator', 'Software Developer Trainee', 'Integration Engineer Graduate ', 'Big Data Engineer G.T']",0.184621900320053,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'lecturer'}",REJECT_50_TO_70,KE,1019988,CLOSED,SCREENING,1000182.0
1238,1020090,['field support engineer'],0.192961305379867,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Assistant Accountant and StoreKeeper'}",REJECT_50_TO_70,KE,1020090,CLOSED,SCREENING,1000182.0
1239,1021466,"['Business Development Executive', 'New Business Executive', 'Marketing Assistant', 'Below the Line Marketing', 'Brand and Marketing Manager', 'Marketing Lead(Research,Strategy and Business Development)', 'Head Of Marketing', 'Commercial Development Director']",0.369614899158477,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Other Work Experiences'}",ACCEPT_70_TO_100,KE,1021466,CLOSED,CONTACTED,1000176.0
1240,1020466,"['Supervisor', 'Mechanical Engineer']",0.480284363031387,"{'data': {'extra': None, 'state': 'jharkhand', 'country': 'IN'}, 'most_recent_title': 'purchasing associate'}",REJECT_50_TO_70,IN,1020466,CLOSED,SCREENING,1000118.0
1241,1021480,"['Administrative Assistant / Customer Service Executive', 'Data Quality Analyst', 'Accounts / Audit Associate', 'Accounts Semi-Senior', 'Senior Accountant']",0.405790507793426,"{'data': {'extra': None, 'state': 'gauteng', 'country': 'ZA'}, 'most_recent_title': 'fresh produce category buyer'}",REJECT_20_TO_50,ZA,1021480,ACTIVE,CONTACTED,1000189.0
1242,1016163,"['Project Coordinator', 'Project Support Officer', 'Project Manager', 'Finance Manager', 'Project Finance Analyst', 'Head of Project Finance', 'Chief Financial Officer']",0.252153307199478,"{'data': {'extra': None, 'state': 'England', 'country': 'UK'}, 'most_recent_title': 'Blockchain Content Writer'}",REJECT_20_TO_50,UK,1016163,ACTIVE,SCREENING,1000162.0
1243,1021513,"['Claims Assessor', 'Underwriter', 'Finance Executive', 'Credit Control Accountant']",0.143708482384681,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Assistant to the Course Advisors'}",REJECT_BOTTOM_20,KE,1021513,CLOSED,SCREENING,1000180.0
1244,1021532,"['Finance assistant', 'Accounting Assistant', 'Accountant']",0.488091140985488,"{'data': {'extra': None, 'state': None, 'country': 'ZA'}, 'most_recent_title': 'Marketing and Sales Consultant'}",ACCEPT_70_TO_100,ZA,1021532,CLOSED,SCREENING,1000189.0
1245,1021535,"['Audit Associate', 'Accountant', 'Finance Officer', 'Finance Analyst']",0.275803655385971,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'syngenta business service accountant'}",REJECT_50_TO_70,KE,1021535,ACTIVE,CONTACTED,1000180.0
1246,1021537,"['Sales Manager', 'Store Manager', 'Area Sales Manager', 'Area Branch Manager', 'Senior Area Manager']",0.391628623008728,"{'data': {'extra': None, 'state': None, 'country': 'US'}, 'most_recent_title': 'Documentation Controller'}",REJECT_50_TO_70,US,1021537,CLOSED,SCREENING,1000187.0
1247,1021565,"['Jr. Java Developer', 'Java Developer', 'Java Full Stack Developer', 'Sr. Java Developer']",0.5850619077682491,"{'data': {'extra': None, 'state': None, 'country': 'GH'}, 'most_recent_title': 'Business Development Manager'}",ACCEPT_70_TO_100,GH,1021565,ACTIVE,CONTACTED,1000167.0
1248,1021946,"['Management Trainee Program', 'Franchisee Training Manager', 'Country Operations & Brand Manager', 'Group Head of Operations']",0.377618312835693,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Retail Cashier'}",REJECT_50_TO_70,KE,1021946,ACTIVE,CONTACTED,1000190.0
1249,1008903,"['Sales Executive', 'Territory Sales Manager', 'Senior Area Manager - Sales & Operations', 'Head of Sales', 'Country Sales Manager', 'Co-founder ', 'Tony Elumelu Foundation Kenya Hub Lead', 'Sales Manager -Wood Products', 'Senior Business Development Manager', 'Head Of Business Development & Outcomes', 'Director of Business Development & Outcomes', 'Board Member']",0.363823741674423,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Marketing Intern'}",ACCEPT_70_TO_100,KE,1008903,ACTIVE,HIRED,1040.0
1250,1015534,"['Market Data Analyst Intern', 'Founder', 'Business Development', 'Summer Analyst', 'Investment Analyst', 'Senior Investment Analyst', 'Research', 'Investment Manager', 'Investment Officer']",0.271273910999298,"{'data': {'extra': None, 'state': None, 'country': 'BJ'}, 'most_recent_title': 'Financial Analyst'}",REJECT_20_TO_50,BJ,1015534,CLOSED,SCREENING,1000140.0
1251,1021492,"['Student Intern', 'Intern - Business Process Solution']",0.431239008903503,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Fashion Design Assistant'}",REJECT_50_TO_70,KE,1021492,CLOSED,SCREENING,1000189.0
1252,1021501,['Accountant'],0.284984827041626,"{'data': {'extra': None, 'state': 'Lagos State', 'country': 'NG'}, 'most_recent_title': 'Media & Internal Communications Specialist'}",REJECT_BOTTOM_20,NG,1021501,ACTIVE,CONTACTED,1000189.0
1253,1021522,"['Sales Representative', 'Regional Sales Capability Manager', 'Commerical Projects Coordinator', 'Project Manager for Distributor Management', 'Product Owner - B2B', 'UX Testing & Analysis', 'Partnerships & Project Manager']",0.198308706283569,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Community Volunteer'}",REJECT_20_TO_50,KE,1021522,CLOSED,SCREENING,1000169.0
1254,1021558,['security consultant'],0.084212563931941,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Finance & Human Resource Assistant'}",REJECT_BOTTOM_20,KE,1021558,ACTIVE,CONTACTED,1000185.0
1255,1021690,"['Software Engineer Internship', 'Software Engineer', 'Senior Software Engineer', 'Software Engineering Team Lead']",0.146741643548011,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Junior Officer II'}",REJECT_20_TO_50,KE,1021690,ACTIVE,CONTACTED,1000185.0
1256,1015961,['Co-founder'],0.406130164861679,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Student Intern'}",ACCEPT_70_TO_100,KE,1015961,CLOSED,SCREENING,1000147.0
1257,1016953,"['Consultant/Auditor', 'Consultant, Tax & Regulatory Services', 'Assistant Manager, Transaction Services']",0.185771167278289,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Human Resource Assistant'}",REJECT_BOTTOM_20,KE,1016953,CLOSED,SCREENING,1000140.0
